protein,pdb,chain,entity_id,Similarity
SHMT,10nm,A,1,46.16935483870967
SHMT,10nm,B,1,46.16935483870967
SHMT,10yn,A,1,99.01234567901234
SHMT,10yn,B,1,99.01234567901234
SHMT,10zb,A,1,99.01234567901234
SHMT,10zb,B,2,99.01234567901234
SHMT,1bj4,A,1,51.276595744680854
SHMT,1cj0,A,1,51.48936170212765
SHMT,1cj0,B,1,51.48936170212765
SHMT,1dfo,A,1,64.5083932853717
SHMT,1dfo,B,1,64.5083932853717
SHMT,1dfo,C,1,64.5083932853717
SHMT,1dfo,D,1,64.5083932853717
SHMT,1eji,A,1,50.418410041841
SHMT,1eji,B,1,50.418410041841
SHMT,1eji,C,1,50.418410041841
SHMT,1eji,D,1,50.418410041841
SHMT,1eqb,A,1,64.26858513189448
SHMT,1eqb,B,1,64.26858513189448
SHMT,1eqb,C,1,64.26858513189448
SHMT,1eqb,D,1,64.26858513189448
SHMT,1kkj,A,1,68.01909307875896
SHMT,1kkp,A,1,68.01909307875896
SHMT,1kl2,A,1,68.01909307875896
SHMT,1kl2,B,1,68.01909307875896
SHMT,1kl1,A,1,68.01909307875896
SHMT,1ps6,A,1,44.207317073170735
SHMT,1ps6,B,1,44.207317073170735
SHMT,1ls3,A,1,50.931677018633536
SHMT,1ls3,B,1,50.931677018633536
SHMT,1ls3,C,1,50.931677018633536
SHMT,1ls3,D,1,50.931677018633536
SHMT,1ps7,A,1,44.07294832826747
SHMT,1ps7,B,1,44.07294832826747
SHMT,1ps7,C,1,44.07294832826747
SHMT,1ps7,D,1,44.07294832826747
SHMT,1ptm,A,1,44.07294832826747
SHMT,1ptm,B,1,44.07294832826747
SHMT,1rv3,A,1,50.72463768115942
SHMT,1rv3,B,1,50.72463768115942
SHMT,1rv4,A,1,50.72463768115942
SHMT,1rv4,B,1,50.72463768115942
SHMT,1rvy,A,1,50.72463768115942
SHMT,1rvy,B,1,50.72463768115942
SHMT,1rvu,A,1,50.72463768115942
SHMT,1rvu,B,1,50.72463768115942
SHMT,1yjs,A,1,67.78042959427208
SHMT,1yjy,A,1,67.78042959427208
SHMT,1yjz,A,1,67.78042959427208
SHMT,2vgs,A,1,69.28746928746928
SHMT,2vgt,A,1,69.28746928746928
SHMT,2vgu,A,1,69.28746928746928
SHMT,2vgv,A,1,69.28746928746928
SHMT,2vgw,A,1,69.28746928746928
SHMT,2vi8,A,1,69.62962962962963
SHMT,2vi9,A,1,69.62962962962963
