protein,pdb,chain,entity_id,Similarity
Mpro,11ro,A,1,99.01960784313727
Mpro,11ro,B,1,99.01960784313727
Mpro,12af,A,1,99.01960784313727
Mpro,23lx,A,1,99.01639344262296
Mpro,23lw,A,1,98.69281045751634
Mpro,23lw,B,1,98.69281045751634
Mpro,23ly,A,1,98.69281045751634
Mpro,23ly,B,1,98.69281045751634
Mpro,23lz,A,1,98.69281045751634
Mpro,23lz,B,1,98.69281045751634
Mpro,23lz,C,1,98.69281045751634
Mpro,23lz,D,1,98.69281045751634
Mpro,23mb,A,1,98.36601307189542
Mpro,23mb,B,1,98.36601307189542
Mpro,23ma,A,1,96.7948717948718
Mpro,23ma,B,1,96.7948717948718
Mpro,23md,A,1,98.36601307189542
Mpro,23md,B,1,98.36601307189542
Mpro,23mc,A,1,96.7948717948718
Mpro,23mc,B,1,96.7948717948718
Mpro,23mf,A,1,98.69281045751634
Mpro,23mf,B,1,98.69281045751634
Mpro,23me,A,1,98.36601307189542
Mpro,23me,B,1,98.36601307189542
Mpro,23mh,A,1,98.36601307189542
Mpro,23mh,B,1,98.36601307189542
Mpro,23mg,A,1,96.7948717948718
Mpro,23mg,B,1,96.7948717948718
Mpro,23mi,A,1,96.7948717948718
Mpro,23mi,B,1,96.7948717948718
Mpro,23mj,A,1,96.7948717948718
Mpro,23mj,B,1,96.7948717948718
Mpro,23mk,A,1,98.68852459016394
Mpro,23ml,A,1,98.69281045751634
Mpro,23ml,B,1,98.69281045751634
Mpro,3e91,A,1,96.07843137254902
Mpro,3e91,B,1,96.07843137254902
Mpro,6z2e,AAA,1,99.01960784313727
Mpro,7aeg,A,1,99.01639344262296
Mpro,7aeg,B,2,60.0
Mpro,7aeh,A,1,99.01639344262296
Mpro,7alh,A,1,99.01960784313727
Mpro,7ali,A,1,99.01960784313727
Mpro,7ali,B,1,99.01960784313727
Mpro,7bb2,A,1,99.01960784313727
Mpro,7bb2,B,1,99.01960784313727
Mpro,7be7,A,1,99.01960784313727
Mpro,7be7,B,1,99.01960784313727
Mpro,7bfb,A,1,99.01960784313727
Mpro,7bfb,B,1,99.01960784313727
Mpro,7bgp,A,1,99.01960784313727
Mpro,7bgp,B,1,99.01960784313727
Mpro,7dg6,A,1,98.67549668874173
Mpro,7gax,A,1,99.01960784313727
Mpro,7gay,A,1,99.01960784313727
Mpro,7gaz,A,1,99.01960784313727
Mpro,7gb0,A,1,99.01960784313727
Mpro,7gb1,A,1,99.01960784313727
Mpro,7gb2,A,1,99.01960784313727
Mpro,7gb3,A,1,99.01960784313727
Mpro,7gb4,A,1,99.01960784313727
Mpro,7gb5,A,1,99.01960784313727
Mpro,7gb6,A,1,99.01960784313727
Mpro,7gb7,A,1,99.01960784313727
Mpro,7gb8,A,1,99.01960784313727
Mpro,7gb9,A,1,99.01960784313727
Mpro,7gba,A,1,99.01960784313727
Mpro,7gbb,A,1,99.01960784313727
Mpro,7gbc,A,1,99.01960784313727
Mpro,7gbd,A,1,99.01960784313727
Mpro,7gbe,A,1,99.01960784313727
Mpro,7gbf,A,1,99.01960784313727
Mpro,7gbg,A,1,99.01960784313727
Mpro,7gbh,A,1,99.01960784313727
Mpro,7gbi,A,1,99.01960784313727
Mpro,7gbj,A,1,99.01960784313727
Mpro,7gbk,A,1,99.01960784313727
Mpro,7gbl,A,1,99.01960784313727
Mpro,7gbm,A,1,99.01960784313727
Mpro,7gbn,A,1,99.01960784313727
Mpro,7gbo,A,1,99.01960784313727
Mpro,7gbp,A,1,99.01960784313727
Mpro,7gbq,A,1,99.01960784313727
Mpro,7gbr,A,1,99.01960784313727
Mpro,7gbs,A,1,99.01960784313727
Mpro,7gbt,A,1,99.01960784313727
Mpro,7gbu,A,1,99.01960784313727
Mpro,7gbv,A,1,99.01960784313727
Mpro,7gbw,A,1,99.01960784313727
Mpro,7gbx,A,1,99.01960784313727
Mpro,7gby,A,1,99.01960784313727
Mpro,7gbz,A,1,99.01960784313727
Mpro,7gc0,A,1,99.01960784313727
Mpro,7gc1,A,1,99.01960784313727
Mpro,7gc2,A,1,99.01960784313727
Mpro,7gc3,A,1,99.01960784313727
Mpro,7gc5,A,1,99.01960784313727
Mpro,7gc4,A,1,99.01960784313727
Mpro,7gc6,A,1,99.01960784313727
Mpro,7gc7,A,1,99.01960784313727
Mpro,7gc8,A,1,99.01960784313727
Mpro,7gc9,A,1,99.01960784313727
Mpro,7gca,A,1,99.01960784313727
Mpro,7gcb,A,1,99.01960784313727
Mpro,7gcc,A,1,99.01960784313727
Mpro,7gcd,A,1,99.01960784313727
Mpro,7gcf,A,1,99.01960784313727
Mpro,7gce,A,1,99.01960784313727
Mpro,7gcg,A,1,99.01960784313727
Mpro,7gci,A,1,99.01960784313727
Mpro,7gcj,A,1,99.01960784313727
Mpro,7gck,A,1,99.01960784313727
Mpro,7gcl,A,1,99.01960784313727
Mpro,7gcm,A,1,99.01960784313727
Mpro,7gcn,A,1,99.01960784313727
Mpro,7gco,A,1,99.01960784313727
Mpro,7gcq,A,1,99.01960784313727
Mpro,7gcp,A,1,99.01960784313727
Mpro,7gcr,A,1,99.01960784313727
Mpro,7gcs,A,1,99.01960784313727
Mpro,7gct,A,1,99.01960784313727
Mpro,7gcu,A,1,99.01960784313727
Mpro,7gcv,A,1,99.01960784313727
Mpro,7gcw,A,1,99.01960784313727
Mpro,7gcy,A,1,99.01960784313727
Mpro,7gcx,A,1,99.01960784313727
Mpro,7gd0,A,1,99.01960784313727
Mpro,7gcz,A,1,99.01960784313727
Mpro,7gd2,A,1,99.01960784313727
Mpro,7gd1,A,1,99.01960784313727
Mpro,7gd3,A,1,99.01960784313727
Mpro,7gd4,A,1,99.01960784313727
Mpro,7gd5,A,1,99.01960784313727
Mpro,7gd6,A,1,99.01960784313727
Mpro,7gd8,A,1,99.01960784313727
Mpro,7gd7,A,1,99.01960784313727
Mpro,7gd9,A,1,99.01960784313727
Mpro,7gda,A,1,99.01960784313727
Mpro,7gdc,A,1,99.01960784313727
Mpro,7gdb,A,1,99.01960784313727
Mpro,7gde,A,1,99.01960784313727
Mpro,7gdd,A,1,99.01960784313727
Mpro,7gdf,A,1,99.01960784313727
Mpro,7gdg,A,1,99.01960784313727
Mpro,7gdh,A,1,99.01960784313727
Mpro,7gdi,A,1,99.01960784313727
Mpro,7gdj,A,1,99.01960784313727
Mpro,7gdk,A,1,99.01960784313727
Mpro,7gdl,A,1,99.01960784313727
Mpro,7gdm,A,1,99.01960784313727
Mpro,7gdn,A,1,99.01960784313727
Mpro,7gdo,A,1,99.01960784313727
Mpro,7gdp,A,1,99.01960784313727
Mpro,7gdq,A,1,99.01960784313727
Mpro,7gdr,A,1,99.01960784313727
Mpro,7gds,A,1,99.01960784313727
Mpro,7gdt,A,1,99.01960784313727
Mpro,7gdu,A,1,99.01960784313727
Mpro,7gdv,A,1,99.01960784313727
Mpro,7gdw,A,1,99.01960784313727
Mpro,7gdx,A,1,99.01960784313727
Mpro,7gdy,A,1,99.01960784313727
Mpro,7gdz,A,1,99.01960784313727
Mpro,7ge0,A,1,99.01960784313727
Mpro,7ge1,A,1,99.01960784313727
Mpro,7ge2,A,1,99.01960784313727
Mpro,7ge3,A,1,99.01960784313727
Mpro,7ge4,A,1,99.01960784313727
Mpro,7ge5,A,1,99.01960784313727
Mpro,7ge6,A,1,99.01960784313727
Mpro,7ge7,A,1,99.01960784313727
Mpro,7ge9,A,1,99.01960784313727
Mpro,7ge8,A,1,99.01960784313727
Mpro,7gea,A,1,99.01960784313727
Mpro,7geb,A,1,99.01960784313727
Mpro,7gec,A,1,99.01960784313727
Mpro,7ged,A,1,99.01960784313727
Mpro,7gee,A,1,99.01960784313727
Mpro,7gef,A,1,99.01960784313727
Mpro,7geg,A,1,99.01960784313727
Mpro,7geh,A,1,99.01960784313727
Mpro,7gei,A,1,99.01960784313727
Mpro,7gej,A,1,99.01960784313727
Mpro,7gek,A,1,99.01960784313727
Mpro,7gel,A,1,99.01960784313727
Mpro,7gen,A,1,99.01960784313727
Mpro,7gem,A,1,99.01960784313727
Mpro,7geo,A,1,99.01960784313727
Mpro,7geq,A,1,99.01960784313727
Mpro,7ger,A,1,99.01960784313727
Mpro,7ges,A,1,99.01960784313727
Mpro,7get,A,1,99.01960784313727
Mpro,7geu,A,1,99.01960784313727
Mpro,7gev,A,1,99.01960784313727
Mpro,7gew,A,1,99.01960784313727
Mpro,7gex,A,1,99.01960784313727
Mpro,7gey,A,1,99.01960784313727
Mpro,7gf0,A,1,99.01960784313727
Mpro,7gez,A,1,99.01960784313727
Mpro,7gf1,A,1,99.01960784313727
Mpro,7gf2,A,1,99.01960784313727
Mpro,7gf3,A,1,99.01960784313727
Mpro,7gf4,A,1,99.01960784313727
Mpro,7gf5,A,1,99.01960784313727
