protein,pdb,chain,entity_id,Similarity
Acetylcholinesterase,1aba,A,1,74.71264367816092
Acetylcholinesterase,1acj,A,1,99.06890130353817
Acetylcholinesterase,1acl,A,1,99.06890130353817
Acetylcholinesterase,1akn,A,1,41.278065630397236
Acetylcholinesterase,1amn,A,1,99.06890130353817
Acetylcholinesterase,1aql,A,1,44.17293233082707
Acetylcholinesterase,1aql,B,1,44.17293233082707
Acetylcholinesterase,1ax9,A,1,99.06890130353817
Acetylcholinesterase,1b41,A,1,61.4100185528757
Acetylcholinesterase,1b41,B,2,80.32786885245902
Acetylcholinesterase,1c2b,A,1,62.22222222222222
Acetylcholinesterase,1c2o,A,1,62.152133580705005
Acetylcholinesterase,1c2o,B,1,62.152133580705005
Acetylcholinesterase,1c2o,C,1,62.152133580705005
Acetylcholinesterase,1c2o,D,1,62.152133580705005
Acetylcholinesterase,1c7i,A,1,47.443762781186095
Acetylcholinesterase,1c7j,A,1,47.443762781186095
Acetylcholinesterase,1cfj,A,1,99.06890130353817
Acetylcholinesterase,1dx6,A,1,97.97421731123389
Acetylcholinesterase,1e3q,A,1,97.97421731123389
Acetylcholinesterase,1e66,A,1,97.97421731123389
Acetylcholinesterase,1ea5,A,1,99.06890130353817
Acetylcholinesterase,1eea,A,1,99.43820224719101
Acetylcholinesterase,1esd,A,1,49.34640522875817
Acetylcholinesterase,1eve,A,1,97.97421731123389
Acetylcholinesterase,1f6w,A,1,44.46529080675422
Acetylcholinesterase,1f8u,A,1,56.60377358490566
Acetylcholinesterase,1f8u,B,2,80.32786885245902
Acetylcholinesterase,1fas,A,1,80.32786885245902
Acetylcholinesterase,1fsc,A,1,80.32786885245902
Acetylcholinesterase,1fss,A,1,99.06890130353817
Acetylcholinesterase,1fss,B,2,80.32786885245902
Acetylcholinesterase,1gpk,A,1,99.06890130353817
Acetylcholinesterase,1gpn,A,1,99.06890130353817
Acetylcholinesterase,1gqr,A,1,100.0
Acetylcholinesterase,1gqs,A,1,100.0
Acetylcholinesterase,1h22,A,1,97.97421731123389
Acetylcholinesterase,1h23,A,1,97.97421731123389
Acetylcholinesterase,1hbj,A,1,97.97421731123389
